,amount
2023-07-18 10:45:00,3379840220.0
2023-07-18 11:00:00,1999217030.0
2023-07-18 11:15:00,1516303550.0
2023-07-18 11:30:00,309071960.0
2023-07-18 13:30:00,2025466270.0
2023-07-18 13:45:00,1287488980.0
2023-07-18 14:00:00,1355408590.0
2023-07-18 14:15:00,1846035390.0
2023-07-18 14:30:00,1435038190.0
2023-07-18 14:45:00,2661290820.0
2023-07-18 15:00:00,421508750.0
2023-07-18 21:00:00,5728024760.0
2023-07-18 21:15:00,1078769560.0
2023-07-18 21:30:00,1541693800.0
2023-07-18 21:45:00,850383700.0
2023-07-18 22:00:00,781923350.0
2023-07-18 22:15:00,625034130.0
2023-07-18 22:30:00,1215809670.0
2023-07-18 22:45:00,2169134880.0
2023-07-18 23:00:00,140797920.0
2023-07-19 09:00:00,2518206640.0
2023-07-19 09:15:00,1248104870.0
2023-07-19 09:30:00,1391571910.0
2023-07-19 09:45:00,994598150.0
2023-07-19 10:00:00,3134448580.0
2023-07-19 10:15:00,118643320.0
2023-07-19 10:30:00,1297330840.0
2023-07-19 10:45:00,4118665240.0
2023-07-19 11:00:00,6740195490.0
2023-07-19 11:15:00,2062420030.0
2023-07-19 11:30:00,184534630.0
2023-07-19 13:30:00,2541306200.0
2023-07-19 13:45:00,1134730980.0
2023-07-19 14:00:00,3022998640.0
2023-07-19 14:15:00,2353313940.0
2023-07-19 14:30:00,1758165950.0
2023-07-19 14:45:00,1943417030.0
2023-07-19 15:00:00,386063470.0
2023-07-19 21:00:00,7931306180.0
2023-07-19 21:15:00,3155825830.0
2023-07-19 21:30:00,2192322500.0
2023-07-19 21:45:00,2935044860.0
2023-07-19 22:00:00,3211168530.0
2023-07-19 22:15:00,2849243700.0
2023-07-19 22:30:00,2398862120.0
2023-07-19 22:45:00,1404835640.0
2023-07-19 23:00:00,183882700.0
2023-07-20 09:00:00,2735143290.0
2023-07-20 09:15:00,2496168240.0
2023-07-20 09:30:00,2948569880.0
2023-07-20 09:45:00,1889195870.0
2023-07-20 10:00:00,2245274610.0
2023-07-20 10:15:00,83932330.0
2023-07-20 10:30:00,4084808560.0
2023-07-20 10:45:00,1754508850.0
2023-07-20 11:00:00,1510667940.0
2023-07-20 11:15:00,2035612750.0
2023-07-20 11:30:00,144515920.0
2023-07-20 13:30:00,3159719610.0
2023-07-20 13:45:00,6032425240.0
2023-07-20 14:00:00,2775174620.0
2023-07-20 14:15:00,3189357650.0
2023-07-20 14:30:00,2844457640.0
2023-07-20 14:45:00,3836453490.0
2023-07-20 15:00:00,710873360.0
2023-07-20 21:00:00,6471209500.0
2023-07-20 21:15:00,3338615820.0
2023-07-20 21:30:00,3261430280.0
2023-07-20 21:45:00,1720513550.0
2023-07-20 22:00:00,1632276840.0
2023-07-20 22:15:00,1179768880.0
2023-07-20 22:30:00,5983820780.0
2023-07-20 22:45:00,1581631430.0
2023-07-20 23:00:00,222773640.0
2023-07-21 09:00:00,3569316400.0
2023-07-21 09:15:00,1916259850.0
2023-07-21 09:30:00,2947542260.0
2023-07-21 09:45:00,2831893090.0
2023-07-21 10:00:00,3353987260.0
2023-07-21 10:15:00,92551790.0
2023-07-21 10:30:00,3281549960.0
2023-07-21 10:45:00,3202164880.0
2023-07-21 11:00:00,2550519110.0
2023-07-21 11:15:00,3589946020.0
2023-07-21 11:30:00,668211210.0
2023-07-21 13:30:00,4876908350.0
2023-07-21 13:45:00,2209707020.0
2023-07-21 14:00:00,2086973330.0
2023-07-21 14:15:00,5390221590.0
2023-07-21 14:30:00,8598815760.0
2023-07-21 14:45:00,13214294260.0
2023-07-21 15:00:00,1261518420.0
2023-07-21 21:00:00,10722649580.0
2023-07-21 21:15:00,3821116830.0
2023-07-21 21:30:00,2676276570.0
2023-07-21 21:45:00,2692343060.0
2023-07-21 22:00:00,2508876480.0
2023-07-21 22:15:00,2129352600.0
2023-07-21 22:30:00,2393540990.0
2023-07-21 22:45:00,2790767990.0
2023-07-21 23:00:00,504702520.0
2023-07-24 09:00:00,7765000200.0
2023-07-24 09:15:00,5365837830.0
2023-07-24 09:30:00,2448253140.0
2023-07-24 09:45:00,2426469050.0
2023-07-24 10:00:00,1596287920.0
2023-07-24 10:15:00,70148790.0
2023-07-24 10:30:00,2325224920.0
2023-07-24 10:45:00,3647134640.0
2023-07-24 11:00:00,1384548920.0
2023-07-24 11:15:00,2657137450.0
2023-07-24 11:30:00,211754630.0
2023-07-24 13:30:00,2357197870.0
2023-07-24 13:45:00,3498366650.0
2023-07-24 14:00:00,5348511620.0
2023-07-24 14:15:00,3358539200.0
2023-07-24 14:30:00,2464262880.0
2023-07-24 14:45:00,3431980440.0
2023-07-24 15:00:00,403670890.0
2023-07-24 21:00:00,8170542760.0
2023-07-24 21:15:00,3109241850.0
2023-07-24 21:30:00,2107332410.0
2023-07-24 21:45:00,3047448750.0
2023-07-24 22:00:00,2103438750.0
2023-07-24 22:15:00,5805064710.0
2023-07-24 22:30:00,9574336020.0
2023-07-24 22:45:00,5091284670.0
2023-07-24 23:00:00,472784060.0
2023-07-25 09:00:00,7285504830.0
2023-07-25 09:15:00,2926154320.0
2023-07-25 09:30:00,3235486590.0
2023-07-25 09:45:00,3218645700.0
2023-07-25 10:00:00,3847828530.0
2023-07-25 10:15:00,187848870.0
2023-07-25 10:30:00,3757138530.0
2023-07-25 10:45:00,2859121000.0
2023-07-25 11:00:00,1958895840.0
2023-07-25 11:15:00,1370095710.0
2023-07-25 11:30:00,437204250.0
2023-07-25 13:30:00,3516874570.0
2023-07-25 13:45:00,1797359130.0
2023-07-25 14:00:00,1155997420.0
2023-07-25 14:15:00,1276671930.0
2023-07-25 14:30:00,1655338330.0
2023-07-25 14:45:00,2608355250.0
2023-07-25 15:00:00,501002470.0
2023-07-25 21:00:00,7498727600.0
2023-07-25 21:15:00,2785575590.0
2023-07-25 21:30:00,2309488380.0
2023-07-25 21:45:00,1935694750.0
2023-07-25 22:00:00,1572406600.0
2023-07-25 22:15:00,1104717460.0
2023-07-25 22:30:00,1883625910.0
2023-07-25 22:45:00,1840370860.0
2023-07-25 23:00:00,208631860.0
2023-07-26 09:00:00,4031244800.0
2023-07-26 09:15:00,4084020140.0
2023-07-26 09:30:00,3290228660.0
2023-07-26 09:45:00,2028063890.0
2023-07-26 10:00:00,1495050740.0
2023-07-26 10:15:00,62402030.0
2023-07-26 10:30:00,2486475550.0
2023-07-26 10:45:00,6497630390.0
2023-07-26 11:00:00,2573949920.0
2023-07-26 11:15:00,8368204050.0
2023-07-26 11:30:00,606032730.0
2023-07-26 13:30:00,3275647720.0
2023-07-26 13:45:00,2294671800.0
2023-07-26 14:00:00,1694975070.0
2023-07-26 14:15:00,2733759180.0
2023-07-26 14:30:00,2533556540.0
2023-07-26 14:45:00,2428970610.0
2023-07-26 15:00:00,387075690.0
2023-07-26 21:00:00,6037561280.0
2023-07-26 21:15:00,3485904290.0
2023-07-26 21:30:00,2849774810.0
2023-07-26 21:45:00,2360653340.0
2023-07-26 22:00:00,1729530960.0
2023-07-26 22:15:00,1112876260.0
2023-07-26 22:30:00,1236838100.0
2023-07-26 22:45:00,1599279190.0
2023-07-26 23:00:00,230823640.0
2023-07-27 09:00:00,5484779620.0
2023-07-27 09:15:00,1692459550.0
2023-07-27 09:30:00,2278177860.0
2023-07-27 09:45:00,4174396030.0
2023-07-27 10:00:00,2133298360.0
2023-07-27 10:15:00,144363030.0
2023-07-27 10:30:00,3342126770.0
2023-07-27 10:45:00,5007298560.0
2023-07-27 11:00:00,4407414330.0
2023-07-27 11:15:00,3987884330.0
2023-07-27 11:30:00,227986480.0
2023-07-27 13:30:00,4808405760.0
2023-07-27 13:45:00,4344201490.0
2023-07-27 14:00:00,5375573220.0
2023-07-27 14:15:00,4101613740.0
2023-07-27 14:30:00,3535844760.0
2023-07-27 14:45:00,8772376260.0
2023-07-27 15:00:00,530737300.0
2023-07-27 21:00:00,6705354150.0
2023-07-27 21:15:00,3033171150.0
2023-07-27 21:30:00,7859990530.0
2023-07-27 21:45:00,5645831820.0
2023-07-27 22:00:00,3763278850.0
2023-07-27 22:15:00,2369881690.0
2023-07-27 22:30:00,1524230360.0
2023-07-27 22:45:00,1717062790.0
2023-07-27 23:00:00,271316340.0
2023-07-28 09:00:00,3406160090.0
2023-07-28 09:15:00,1517807020.0
2023-07-28 09:30:00,3509948190.0
2023-07-28 09:45:00,7548115650.0
2023-07-28 10:00:00,5200574860.0
2023-07-28 10:15:00,227708260.0
2023-07-28 10:30:00,4834754700.0
2023-07-28 10:45:00,1708481680.0
2023-07-28 11:00:00,2047924970.0
2023-07-28 11:15:00,3613752550.0
2023-07-28 11:30:00,258749400.0
2023-07-28 13:30:00,3166660830.0
2023-07-28 13:45:00,2252571310.0
2023-07-28 14:00:00,2200835280.0
2023-07-28 14:15:00,2719842920.0
2023-07-28 14:30:00,3067329200.0
2023-07-28 14:45:00,2203632800.0
2023-07-28 15:00:00,383820590.0
2023-07-28 21:00:00,7986586290.0
2023-07-28 21:15:00,2932390050.0
2023-07-28 21:30:00,2620697990.0
2023-07-28 21:45:00,2143836610.0
2023-07-28 22:00:00,2661417360.0
2023-07-28 22:15:00,4274521190.0
2023-07-28 22:30:00,1785356920.0
2023-07-28 22:45:00,2702153690.0
2023-07-28 23:00:00,546129300.0
2023-07-31 09:00:00,8183939340.0
2023-07-31 09:15:00,5830971730.0
2023-07-31 09:30:00,2938003620.0
2023-07-31 09:45:00,2070156070.0
2023-07-31 10:00:00,2370908410.0
2023-07-31 10:15:00,163903880.0
2023-07-31 10:30:00,2575456640.0
2023-07-31 10:45:00,1316948840.0
2023-07-31 11:00:00,4002188550.0
2023-07-31 11:15:00,1863411570.0
2023-07-31 11:30:00,148381760.0
2023-07-31 13:30:00,2216558910.0
2023-07-31 13:45:00,2137657620.0
2023-07-31 14:00:00,1340191470.0
2023-07-31 14:15:00,1850920430.0
2023-07-31 14:30:00,1761413200.0
2023-07-31 14:45:00,3353962100.0
2023-07-31 15:00:00,403227320.0
2023-07-31 21:00:00,6833261360.0
2023-07-31 21:15:00,3227615890.0
2023-07-31 21:30:00,1411382190.0
2023-07-31 21:45:00,1293197740.0
2023-07-31 22:00:00,806423060.0
2023-07-31 22:15:00,776429610.0
2023-07-31 22:30:00,1079927560.0
2023-07-31 22:45:00,947988110.0
2023-07-31 23:00:00,202719980.0
2023-08-01 09:00:00,5726831220.0
2023-08-01 09:15:00,2060149110.0
2023-08-01 09:30:00,3058805920.0
2023-08-01 09:45:00,3745246050.0
2023-08-01 10:00:00,2094841980.0
2023-08-01 10:15:00,88947270.0
2023-08-01 10:30:00,2118846070.0
2023-08-01 10:45:00,5849467130.0
2023-08-01 11:00:00,4351169830.0
2023-08-01 11:15:00,3991432690.0
2023-08-01 11:30:00,256555700.0
2023-08-01 13:30:00,2572780450.0
2023-08-01 13:45:00,1937702720.0
2023-08-01 14:00:00,1488735020.0
2023-08-01 14:15:00,1808409330.0
2023-08-01 14:30:00,1544586640.0
2023-08-01 14:45:00,1892255980.0
2023-08-01 15:00:00,299335540.0
2023-08-01 21:00:00,7686428980.0
2023-08-01 21:15:00,3859361360.0
2023-08-01 21:30:00,1651095860.0
2023-08-01 21:45:00,3651331240.0
2023-08-01 22:00:00,4804381790.0
2023-08-01 22:15:00,1966242020.0
2023-08-01 22:30:00,843129680.0
2023-08-01 22:45:00,1785492790.0
2023-08-01 23:00:00,255937470.0
2023-08-02 09:00:00,4768396090.0
2023-08-02 09:15:00,2717499840.0
2023-08-02 09:30:00,2247189470.0
2023-08-02 09:45:00,1393501810.0
2023-08-02 10:00:00,1015099470.0
2023-08-02 10:15:00,89938270.0
2023-08-02 10:30:00,2883384600.0
2023-08-02 10:45:00,4952971670.0
2023-08-02 11:00:00,11342408860.0
2023-08-02 11:15:00,8035573920.0
2023-08-02 11:30:00,583593490.0
2023-08-02 13:30:00,4155249380.0
2023-08-02 13:45:00,2660622050.0
2023-08-02 14:00:00,2541040280.0
2023-08-02 14:15:00,2041947740.0
2023-08-02 14:30:00,3602583770.0
2023-08-02 14:45:00,3339663150.0
2023-08-02 15:00:00,1293426150.0
2023-08-02 21:00:00,8380800060.0
2023-08-02 21:15:00,2016708600.0
2023-08-02 21:30:00,4392313710.0
2023-08-02 21:45:00,2109491090.0
2023-08-02 22:00:00,5399302310.0
2023-08-02 22:15:00,4609068170.0
2023-08-02 22:30:00,5167065630.0
2023-08-02 22:45:00,5436880740.0
2023-08-02 23:00:00,1076264850.0
2023-08-03 09:00:00,5924025940.0
2023-08-03 09:15:00,3105818550.0
2023-08-03 09:30:00,1775269370.0
2023-08-03 09:45:00,2192480630.0
2023-08-03 10:00:00,2403426810.0
2023-08-03 10:15:00,102511540.0
2023-08-03 10:30:00,2136258390.0
2023-08-03 10:45:00,1487048320.0
2023-08-03 11:00:00,1362251480.0
2023-08-03 11:15:00,3049701600.0
2023-08-03 11:30:00,549023030.0
2023-08-03 13:30:00,10065981200.0
2023-08-03 13:45:00,2961012610.0
2023-08-03 14:00:00,3323226700.0
2023-08-03 14:15:00,8107433060.0
2023-08-03 14:30:00,3920849860.0
2023-08-03 14:45:00,4494132100.0
2023-08-03 15:00:00,605693980.0
2023-08-03 21:00:00,7216479620.0
2023-08-03 21:15:00,3048387180.0
2023-08-03 21:30:00,2373630840.0
2023-08-03 21:45:00,1973076240.0
2023-08-03 22:00:00,1040012580.0
2023-08-03 22:15:00,1111774500.0
2023-08-03 22:30:00,2219079260.0
2023-08-03 22:45:00,1788621790.0
2023-08-03 23:00:00,187564520.0
2023-08-04 09:00:00,4774025400.0
2023-08-04 09:15:00,1979043730.0
2023-08-04 09:30:00,1511258280.0
2023-08-04 09:45:00,1639422830.0
2023-08-04 10:00:00,2655435110.0
2023-08-04 10:15:00,164454210.0
2023-08-04 10:30:00,2940442160.0
2023-08-04 10:45:00,2042500180.0
2023-08-04 11:00:00,1415198720.0
2023-08-04 11:15:00,1571727790.0
2023-08-04 11:30:00,106899280.0
2023-08-04 13:30:00,1470885010.0
2023-08-04 13:45:00,1080435380.0
2023-08-04 14:00:00,3249753490.0
2023-08-04 14:15:00,2206285930.0
2023-08-04 14:30:00,1526367650.0
2023-08-04 14:45:00,3120437410.0
2023-08-04 15:00:00,334270690.0
2023-08-04 21:00:00,5803296940.0
2023-08-04 21:15:00,3456255180.0
2023-08-04 21:30:00,2099297120.0
2023-08-04 21:45:00,2067024490.0
2023-08-04 22:00:00,3626277690.0
2023-08-04 22:15:00,1734824880.0
2023-08-04 22:30:00,2135224760.0
2023-08-04 22:45:00,2045053840.0
2023-08-04 23:00:00,366593800.0
2023-08-07 09:00:00,4416786130.0
2023-08-07 09:15:00,2050212400.0
2023-08-07 09:30:00,1452772250.0
2023-08-07 09:45:00,2459290600.0
2023-08-07 10:00:00,1469552320.0
2023-08-07 10:15:00,47620270.0
2023-08-07 10:30:00,2490588140.0
2023-08-07 10:45:00,1952046140.0
2023-08-07 11:00:00,1076652860.0
2023-08-07 11:15:00,1903237950.0
2023-08-07 11:30:00,124484440.0
2023-08-07 13:30:00,1570501910.0
2023-08-07 13:45:00,1962084520.0
2023-08-07 14:00:00,997548380.0
2023-08-07 14:15:00,1147668860.0
2023-08-07 14:30:00,3831717610.0
2023-08-07 14:45:00,4095861110.0
2023-08-07 15:00:00,354143230.0
2023-08-07 21:00:00,4709553590.0
2023-08-07 21:15:00,1812915150.0
2023-08-07 21:30:00,1149012790.0
2023-08-07 21:45:00,1184639480.0
2023-08-07 22:00:00,1068191390.0
2023-08-07 22:15:00,599806420.0
2023-08-07 22:30:00,1158298230.0
2023-08-07 22:45:00,943689860.0
2023-08-07 23:00:00,360092940.0
2023-08-08 09:00:00,1946851580.0
2023-08-08 09:15:00,1427172020.0
2023-08-08 09:30:00,2128850800.0
2023-08-08 09:45:00,1891666430.0
2023-08-08 10:00:00,1662181810.0
2023-08-08 10:15:00,85821520.0
2023-08-08 10:30:00,2209669230.0
2023-08-08 10:45:00,1401051140.0
2023-08-08 11:00:00,1004383220.0
2023-08-08 11:15:00,1223604930.0
2023-08-08 11:30:00,104856410.0
2023-08-08 13:30:00,5405618020.0
2023-08-08 13:45:00,4551597480.0
2023-08-08 14:00:00,2197242690.0
2023-08-08 14:15:00,2992004950.0
2023-08-08 14:30:00,3700474300.0
2023-08-08 14:45:00,3338897800.0
2023-08-08 15:00:00,489822410.0
2023-08-08 21:00:00,5711750040.0
2023-08-08 21:15:00,2307505350.0
2023-08-08 21:30:00,2228573960.0
2023-08-08 21:45:00,1215471930.0
2023-08-08 22:00:00,1251661310.0
2023-08-08 22:15:00,865286150.0
2023-08-08 22:30:00,1290614230.0
2023-08-08 22:45:00,1295409700.0
2023-08-08 23:00:00,201404680.0
2023-08-09 09:00:00,2606976430.0
2023-08-09 09:15:00,1302425530.0
2023-08-09 09:30:00,1718832570.0
2023-08-09 09:45:00,1922657540.0
2023-08-09 10:00:00,2414430920.0
2023-08-09 10:15:00,130915580.0
2023-08-09 10:30:00,1934825680.0
2023-08-09 10:45:00,961571900.0
2023-08-09 11:00:00,1175855230.0
2023-08-09 11:15:00,2599100650.0
2023-08-09 11:30:00,117523050.0
2023-08-09 13:30:00,1916001310.0
2023-08-09 13:45:00,1237674270.0
2023-08-09 14:00:00,1712580390.0
2023-08-09 14:15:00,1431952630.0
2023-08-09 14:30:00,1218286630.0
2023-08-09 14:45:00,1869498530.0
2023-08-09 15:00:00,304960380.0
2023-08-09 21:00:00,4865585060.0
2023-08-09 21:15:00,2993163160.0
2023-08-09 21:30:00,2112043770.0
2023-08-09 21:45:00,1095711420.0
2023-08-09 22:00:00,1232339700.0
2023-08-09 22:15:00,1016985650.0
2023-08-09 22:30:00,2491656440.0
2023-08-09 22:45:00,1307903860.0
2023-08-09 23:00:00,136102970.0
2023-08-10 09:00:00,2032918720.0
2023-08-10 09:15:00,2291090950.0
2023-08-10 09:30:00,2370935240.0
2023-08-10 09:45:00,3182666410.0
2023-08-10 10:00:00,2691697490.0
2023-08-10 10:15:00,182982430.0
2023-08-10 10:30:00,1517798060.0
2023-08-10 10:45:00,1697265690.0
2023-08-10 11:00:00,1744004680.0
2023-08-10 11:15:00,1554456800.0
2023-08-10 11:30:00,181264050.0
2023-08-10 13:30:00,4220950690.0
2023-08-10 13:45:00,3127333510.0
2023-08-10 14:00:00,2503153000.0
2023-08-10 14:15:00,1152162890.0
2023-08-10 14:30:00,5307015120.0
2023-08-10 14:45:00,3232974360.0
2023-08-10 15:00:00,453965800.0
2023-08-10 21:00:00,4045239740.0
2023-08-10 21:15:00,4159009030.0
2023-08-10 21:30:00,1899494580.0
2023-08-10 21:45:00,1070672080.0
2023-08-10 22:00:00,1763328370.0
2023-08-10 22:15:00,1468548440.0
2023-08-10 22:30:00,1016867920.0
2023-08-10 22:45:00,1438881560.0
2023-08-10 23:00:00,189865750.0
2023-08-11 09:00:00,2230057890.0
2023-08-11 09:15:00,1577929300.0
2023-08-11 09:30:00,1414108210.0
2023-08-11 09:45:00,1266243280.0
2023-08-11 10:00:00,3636968180.0
2023-08-11 10:15:00,114463230.0
2023-08-11 10:30:00,3723616100.0
2023-08-11 10:45:00,3151742720.0
2023-08-11 11:00:00,2195444630.0
2023-08-11 11:15:00,1961873740.0
2023-08-11 11:30:00,242219530.0
2023-08-11 13:30:00,3731888600.0
2023-08-11 13:45:00,2056439640.0
2023-08-11 14:00:00,1178519560.0
2023-08-11 14:15:00,3221075240.0
2023-08-11 14:30:00,4523050690.0
2023-08-11 14:45:00,6650808400.0
2023-08-11 15:00:00,531124850.0
2023-08-11 21:00:00,4496397470.0
2023-08-11 21:15:00,1163031970.0
2023-08-11 21:30:00,1450325250.0
2023-08-11 21:45:00,834159050.0
2023-08-11 22:00:00,1319088330.0
2023-08-11 22:15:00,1433532040.0
2023-08-11 22:30:00,1426722850.0
2023-08-11 22:45:00,1501219680.0
2023-08-11 23:00:00,188453820.0
2023-08-14 09:00:00,5038721320.0
2023-08-14 09:15:00,2034019670.0
2023-08-14 09:30:00,5829633590.0
2023-08-14 09:45:00,3251933610.0
2023-08-14 10:00:00,2064698920.0
2023-08-14 10:15:00,113101650.0
2023-08-14 10:30:00,3406815000.0
2023-08-14 10:45:00,1953923830.0
2023-08-14 11:00:00,1949739460.0
2023-08-14 11:15:00,2609856510.0
2023-08-14 11:30:00,114141610.0
2023-08-14 13:30:00,1557734320.0
2023-08-14 13:45:00,1593495140.0
2023-08-14 14:00:00,1505909800.0
2023-08-14 14:15:00,1525290420.0
2023-08-14 14:30:00,1361951160.0
2023-08-14 14:45:00,2160497130.0
2023-08-14 15:00:00,340986000.0
2023-08-14 21:00:00,4844896460.0
2023-08-14 21:15:00,1317955050.0
2023-08-14 21:30:00,1206730690.0
2023-08-14 21:45:00,739406920.0
2023-08-14 22:00:00,1076094790.0
2023-08-14 22:15:00,1230361360.0
2023-08-14 22:30:00,630546170.0
2023-08-14 22:45:00,879953010.0
2023-08-14 23:00:00,186027200.0
2023-08-15 09:00:00,2480837980.0
2023-08-15 09:15:00,3321973710.0
2023-08-15 09:30:00,2468243540.0
2023-08-15 09:45:00,1413687220.0
2023-08-15 10:00:00,1700566500.0
2023-08-15 10:15:00,134176300.0
2023-08-15 10:30:00,2683527490.0
2023-08-15 10:45:00,1440059710.0
2023-08-15 11:00:00,1455170810.0
2023-08-15 11:15:00,6079876360.0
2023-08-15 11:30:00,304200400.0
2023-08-15 13:30:00,5094060320.0
2023-08-15 13:45:00,6042734920.0
2023-08-15 14:00:00,2353503620.0
2023-08-15 14:15:00,3218685380.0
2023-08-15 14:30:00,1879078060.0
2023-08-15 14:45:00,2435643100.0
2023-08-15 15:00:00,396693960.0
2023-08-15 21:00:00,3793723480.0
2023-08-15 21:15:00,4449837620.0
2023-08-15 21:30:00,3123676480.0
2023-08-15 21:45:00,1585442060.0
2023-08-15 22:00:00,1219563430.0
2023-08-15 22:15:00,1316862320.0
2023-08-15 22:30:00,1753232600.0
2023-08-15 22:45:00,1222018990.0
2023-08-15 23:00:00,189010600.0
2023-08-16 09:00:00,1901281640.0
2023-08-16 09:15:00,1444763620.0
2023-08-16 09:30:00,1041108770.0
2023-08-16 09:45:00,1292584490.0
2023-08-16 10:00:00,1718193880.0
2023-08-16 10:15:00,124562470.0
2023-08-16 10:30:00,1260888850.0
2023-08-16 10:45:00,1130578050.0
2023-08-16 11:00:00,1105121800.0
2023-08-16 11:15:00,2451067810.0
2023-08-16 11:30:00,133982290.0
2023-08-16 13:30:00,2338021770.0
2023-08-16 13:45:00,1067770230.0
2023-08-16 14:00:00,1056466330.0
2023-08-16 14:15:00,1816319890.0
2023-08-16 14:30:00,1487956520.0
2023-08-16 14:45:00,3415880500.0
2023-08-16 15:00:00,390257100.0
2023-08-16 21:00:00,4050211850.0
2023-08-16 21:15:00,1813555800.0
2023-08-16 21:30:00,1048600440.0
2023-08-16 21:45:00,960152650.0
2023-08-16 22:00:00,1171693560.0
2023-08-16 22:15:00,1162409990.0
2023-08-16 22:30:00,2673370420.0
2023-08-16 22:45:00,2125547400.0
2023-08-16 23:00:00,200650360.0
2023-08-17 09:00:00,2996384430.0
2023-08-17 09:15:00,3703819450.0
2023-08-17 09:30:00,2117029370.0
2023-08-17 09:45:00,1612515990.0
2023-08-17 10:00:00,1359390610.0
2023-08-17 10:15:00,121778730.0
2023-08-17 10:30:00,1257719820.0
2023-08-17 10:45:00,1180845770.0
2023-08-17 11:00:00,1228198530.0
2023-08-17 11:15:00,3228085860.0
2023-08-17 11:30:00,228653110.0
2023-08-17 13:30:00,3811578640.0
2023-08-17 13:45:00,1926365480.0
2023-08-17 14:00:00,2534243170.0
2023-08-17 14:15:00,2651750530.0
2023-08-17 14:30:00,2336105680.0
2023-08-17 14:45:00,3145333250.0
2023-08-17 15:00:00,375748270.0
2023-08-17 21:00:00,4615131200.0
2023-08-17 21:15:00,2155133160.0
2023-08-17 21:30:00,2153923430.0
2023-08-17 21:45:00,760257900.0
2023-08-17 22:00:00,851226830.0
2023-08-17 22:15:00,855545710.0
2023-08-17 22:30:00,752959940.0
2023-08-17 22:45:00,1282146440.0
2023-08-17 23:00:00,141914310.0
2023-08-18 09:00:00,1684687270.0
2023-08-18 09:15:00,1544070430.0
2023-08-18 09:30:00,1273033050.0
2023-08-18 09:45:00,1542212310.0
2023-08-18 10:00:00,1229235890.0
2023-08-18 10:15:00,102379580.0
2023-08-18 10:30:00,2148851160.0
2023-08-18 10:45:00,944000580.0
2023-08-18 11:00:00,1582028790.0
2023-08-18 11:15:00,1574673260.0
2023-08-18 11:30:00,82021440.0
2023-08-18 13:30:00,2246586340.0
2023-08-18 13:45:00,1312871830.0
2023-08-18 14:00:00,1341304160.0
2023-08-18 14:15:00,1917793660.0
2023-08-18 14:30:00,5210542370.0
2023-08-18 14:45:00,2562961500.0
2023-08-18 15:00:00,369224590.0
2023-08-18 21:00:00,4321831090.0
2023-08-18 21:15:00,2375178030.0
2023-08-18 21:30:00,1844041460.0
2023-08-18 21:45:00,1112520750.0
2023-08-18 22:00:00,6063255870.0
2023-08-18 22:15:00,2178415810.0
2023-08-18 22:30:00,3382495520.0
2023-08-18 22:45:00,3364996200.0
2023-08-18 23:00:00,756157660.0
2023-08-21 09:00:00,5847103680.0
2023-08-21 09:15:00,1753906040.0
2023-08-21 09:30:00,2428280240.0
2023-08-21 09:45:00,2853557440.0
2023-08-21 10:00:00,2860001360.0
2023-08-21 10:15:00,142592280.0
2023-08-21 10:30:00,2881561560.0
2023-08-21 10:45:00,3128123990.0
2023-08-21 11:00:00,3085857910.0
2023-08-21 11:15:00,3523340400.0
2023-08-21 11:30:00,117071710.0
2023-08-21 13:30:00,1656983450.0
2023-08-21 13:45:00,1422655650.0
2023-08-21 14:00:00,2403972560.0
2023-08-21 14:15:00,1543071610.0
2023-08-21 14:30:00,1606842530.0
2023-08-21 14:45:00,3487801460.0
2023-08-21 15:00:00,381968890.0
2023-08-21 21:00:00,4196479070.0
2023-08-21 21:15:00,2260878050.0
2023-08-21 21:30:00,2875139030.0
2023-08-21 21:45:00,1431775660.0
2023-08-21 22:00:00,1412096930.0
2023-08-21 22:15:00,1516762350.0
2023-08-21 22:30:00,1269885110.0
2023-08-21 22:45:00,1968213900.0
2023-08-21 23:00:00,215014700.0
2023-08-22 09:00:00,1483981840.0
2023-08-22 09:15:00,1728957320.0
2023-08-22 09:30:00,2686582230.0
2023-08-22 09:45:00,1497775100.0
2023-08-22 10:00:00,1186241530.0
2023-08-22 10:15:00,57765730.0
2023-08-22 10:30:00,1117651470.0
2023-08-22 10:45:00,818517940.0
2023-08-22 11:00:00,2629555000.0
2023-08-22 11:15:00,1768476810.0
2023-08-22 11:30:00,134581690.0
2023-08-22 13:30:00,3056712270.0
2023-08-22 13:45:00,2127868500.0
2023-08-22 14:00:00,7576342280.0
2023-08-22 14:15:00,7397860970.0
2023-08-22 14:30:00,6808348130.0
2023-08-22 14:45:00,3745484220.0
2023-08-22 15:00:00,446457970.0
2023-08-22 21:00:00,4100772260.0
2023-08-22 21:15:00,1741518990.0
2023-08-22 21:30:00,1144368540.0
2023-08-22 21:45:00,983407000.0
2023-08-22 22:00:00,1607940100.0
2023-08-22 22:15:00,1623115510.0
2023-08-22 22:30:00,762779790.0
2023-08-22 22:45:00,810714960.0
2023-08-22 23:00:00,175011590.0
2023-08-23 09:00:00,2374968950.0
2023-08-23 09:15:00,3857008620.0
2023-08-23 09:30:00,2087329410.0
2023-08-23 09:45:00,1401664240.0
2023-08-23 10:00:00,1630379790.0
2023-08-23 10:15:00,66558740.0
2023-08-23 10:30:00,2435660960.0
2023-08-23 10:45:00,4577010930.0
2023-08-23 11:00:00,2991901460.0
2023-08-23 11:15:00,2379473570.0
2023-08-23 11:30:00,149519570.0
